iteration,loss,lambda,sparsity
3484,440634201.42574793,0.16741071428571427,0.0
3485,440633480.7411119,0.16736401673640167,0.0
3486,440632760.8021039,0.16731734523145567,0.0
3487,440632041.607937,0.16727069974909395,0.0
3488,440631323.15782475,0.16722408026755853,0.0
3489,440630605.4509816,0.16717748676511562,0.0
3490,440629888.48662305,0.1671309192200557,0.0
3491,440629172.2639655,0.1670843776106934,0.0
3492,440628456.78222555,0.16703786191536749,0.0
3493,440627742.0406216,0.16699137211244086,0.0
3494,440627028.0383722,0.1669449081803005,0.0
3495,440626314.77469724,0.16689847009735742,0.0
3496,440625602.248817,0.1668520578420467,0.0
3497,440624890.4599529,0.16680567139282737,0.0
3498,440624179.4073274,0.16675931072818231,0.0
3499,440623469.09016323,0.1667129758266185,0.0
3500,440622759.5076845,0.16666666666666666,0.0
3501,440622050.6591159,0.16662038322688144,0.0
3502,440621342.5436832,0.1665741254858412,0.0
3503,440620635.16061264,0.16652789342214822,0.0
3504,440619928.5091316,0.16648168701442842,0.0
3505,440619222.58846825,0.16643550624133147,0.0
3506,440618517.3978516,0.16638935108153077,0.0
3507,440617812.9365115,0.16634322151372333,0.0
3508,440617109.2036785,0.16629711751662973,0.0
3509,440616406.19858426,0.16625103906899416,0.0
3510,440615703.92046106,0.16620498614958448,0.0
3511,440615002.3685421,0.16615895873719191,0.0
3512,440614301.54206127,0.16611295681063123,0.0
3513,440613601.4402538,0.16606698034874065,0.0
3514,440612902.0623551,0.16602102933038185,0.0
3515,440612203.40760183,0.16597510373443983,0.0
3516,440611505.4752312,0.165929203539823,0.0
3517,440610808.2644816,0.16588332872546308,0.0
3518,440610111.774592,0.16583747927031509,0.0
3519,440609416.0048021,0.16579165515335728,0.0
3520,440608720.95435303,0.16574585635359115,0.0
3521,440608026.6224858,0.16570008285004142,0.0
3522,440607333.008443,0.16565433462175594,0.0
3523,440606640.11146796,0.16560861164780566,0.0
3524,440605947.9308044,0.16556291390728475,0.0
3525,440605256.46569735,0.16551724137931034,0.0
3526,440604565.7153923,0.1654715940430226,0.0
3527,440603875.6791357,0.16542597187758476,0.0
3528,440603186.35617507,0.16538037486218302,0.0
3529,440602497.7457585,0.16533480297602646,0.0
3530,440601809.8471347,0.16528925619834708,0.0
3531,440601122.6595535,0.16524373450839988,0.0
3532,440600436.1822656,0.16519823788546256,0.0
3533,440599750.41452235,0.16515276630883569,0.0
3534,440599065.3555759,0.16510731975784257,0.0
3535,440598381.0046793,0.16506189821182943,0.0
3536,440597697.36108655,0.16501650165016502,0.0
3537,440597014.4240519,0.16497113005224087,0.0
3538,440596332.1928313,0.16492578339747113,0.0
3539,440595650.6666805,0.16488046166529266,0.0
3540,440594969.844857,0.16483516483516483,0.0
3541,440594289.7266186,0.16478989288656962,0.0
3542,440593610.3112239,0.16474464579901152,0.0
3543,440592931.5979325,0.16469942355201758,0.0
3544,440592253.5860047,0.16465422612513722,0.0
3545,440591576.27470154,0.1646090534979424,0.0
3546,440590899.663285,0.16456390565002743,0.0
3547,440590223.75101787,0.16451878256100905,0.0
3548,440589548.5371636,0.1644736842105263,0.0
3549,440588874.0209867,0.1644286105782406,0.0
3550,440588200.2017521,0.1643835616438356,0.0
3551,440587527.0787258,0.16433853738701726,0.0
3552,440586854.65117455,0.16429353778751368,0.0
3553,440586182.9183659,0.16424856282507527,0.0
3554,440585511.8795682,0.16420361247947454,0.0
3555,440584841.5340505,0.16415868673050613,0.0
3556,440584171.88108283,0.16411378555798686,0.0
3557,440583502.9199358,0.16406890894175555,0.0
3558,440582834.649881,0.16402405686167304,0.0
3559,440582167.0701907,0.1639792292976223,0.0
3560,440581500.1801382,0.16393442622950818,0.0
3561,440580833.978997,0.16388964763725758,0.0
3562,440580168.4660421,0.16384489350081924,0.0
3563,440579503.6405488,0.1638001638001638,0.0
3564,440578839.5017933,0.16375545851528384,0.0
3565,440578176.04905295,0.16371077762619374,0.0
3566,440577513.28160524,0.1636661211129296,0.0
3567,440576851.198729,0.16362148895554948,0.0
3568,440576189.7997036,0.16357688113413305,0.0
3569,440575529.08380914,0.1635322976287817,0.0
3570,440574869.05032665,0.16348773841961853,0.0
3571,440574209.6985378,0.16344320348678834,0.0
3572,440573551.02772534,0.16339869281045752,0.0
3573,440572893.0371723,0.16335420637081402,0.0
3574,440572235.72616285,0.16330974414806748,0.0
3575,440571579.09398204,0.16326530612244897,0.0
3576,440570923.13991535,0.1632208922742111,0.0
3577,440570267.8632492,0.16317650258362795,0.0
3578,440569613.26327074,0.1631321370309951,0.0
3579,440568959.3392681,0.16308779559662953,0.0
3580,440568306.09052986,0.16304347826086954,0.0
3581,440567653.5163458,0.16299918500407498,0.0
3582,440567001.616006,0.16295491580662683,0.0
3583,440566350.3888014,0.1629106706489275,0.0
3584,440565699.8340241,0.16286644951140064,0.0
3585,440565049.9509665,0.16282225237449116,0.0
3586,440564400.73892206,0.16277807921866522,0.0
3587,440563752.1971851,0.1627339300244101,0.0
3588,440563104.3250502,0.16268980477223427,0.0
3589,440562457.1218132,0.16264570344266738,0.0
3590,440561810.58677036,0.16260162601626016,0.0
3591,440561164.71921915,0.16255757247358438,0.0
3592,440560519.5184575,0.16251354279523292,0.0
3593,440559874.9837839,0.16246953696181965,0.0
3594,440559231.11449796,0.16242555495397942,0.0
3595,440558587.9099,0.16238159675236805,0.0
3596,440557945.3692911,0.16233766233766234,0.0
3597,440557303.4919727,0.16229375169055993,0.0
3598,440556662.2772475,0.16224986479177933,0.0
3599,440556021.7244189,0.16220600162206,0.0
3600,440555381.83279073,0.16216216216216217,0.0
3601,440554742.60166806,0.1621183463928668,0.0
3602,440554104.0303561,0.16207455429497566,0.0
3603,440553466.1181613,0.16203078584931135,0.0
3604,440552828.8643907,0.16198704103671707,0.0
3605,440552192.26835227,0.16194331983805665,0.0
3606,440551556.3293543,0.16189962223421478,0.0
3607,440550921.0467062,0.16185594820609658,0.0
3608,440550286.41971797,0.16181229773462785,0.0
3609,440549652.4477005,0.1617686708007549,0.0
3610,440549019.12996536,0.16172506738544473,0.0
3611,440548386.4658248,0.16168148746968472,0.0
3612,440547754.4545918,0.16163793103448276,0.0
3613,440547123.09558034,0.1615943980608672,0.0
3614,440546492.38810456,0.16155088852988692,0.0
3615,440545862.33148026,0.16150740242261105,0.0
3616,440545232.9250231,0.16146393972012915,0.0
3617,440544604.1680498,0.16142050040355124,0.0
3618,440543976.0598781,0.16137708445400753,0.0
3619,440543348.59982616,0.16133369185264856,0.0
3620,440542721.7872128,0.16129032258064516,0.0
3621,440542095.62135786,0.16124697661918838,0.0
3622,440541470.1015818,0.16120365394948952,0.0
3623,440540845.2272058,0.16116035455278,0.0
3624,440540220.99755186,0.16111707841031148,0.0
3625,440539597.4119425,0.1610738255033557,0.0
3626,440538974.4697012,0.16103059581320453,0.0
3627,440538352.1701519,0.16098738932116982,0.0
3628,440537730.51261973,0.1609442060085837,0.0
3629,440537109.4964301,0.16090104585679807,0.0
3630,440536489.1209094,0.16085790884718495,0.0
3631,440535869.38538474,0.1608147949611364,0.0
3632,440535250.28918374,0.1607717041800643,0.0
3633,440534631.83163506,0.16072863648540048,0.0
3634,440534014.01206785,0.16068559185859665,0.0
3635,440533396.82981205,0.1606425702811245,0.0
3636,440532780.28419846,0.16059957173447537,0.0
3637,440532164.37455845,0.16055659620016058,0.0
3638,440531549.100224,0.16051364365971107,0.0
3639,440530934.4605281,0.16047071409467772,0.0
3640,440530320.4548043,0.16042780748663102,0.0
3641,440529707.08238703,0.16038492381716118,0.0
3642,440529094.3426112,0.16034206306787813,0.0
3643,440528482.23481244,0.16029922522041143,0.0
3644,440527870.7583273,0.16025641025641027,0.0
3645,440527259.91249293,0.16021361815754337,0.0
3646,440526649.6966474,0.1601708489054992,0.0
3647,440526040.1101292,0.16012810248198558,0.0
3648,440525431.1522775,0.16008537886872998,0.0
3649,440524822.82243264,0.16004267804747932,0.0
3650,440524215.11993504,0.16,0.0
3651,440523608.0441265,0.15995734470807785,0.0
3652,440523001.594349,0.1599147121535181,0.0
3653,440522395.76994556,0.15987210231814547,0.0
3654,440521790.57025963,0.15982951518380395,0.0
3655,440521185.9946356,0.15978695073235685,0.0
3656,440520582.0424185,0.1597444089456869,0.0
3657,440519978.71295404,0.15970188980569602,0.0
3658,440519376.0055887,0.15965939329430548,0.0
3659,440518773.9196697,0.15961691939345568,0.0
3660,440518172.45454454,0.15957446808510636,0.0
3661,440517571.60956216,0.1595320393512364,0.0
3662,440516971.38407165,0.1594896331738437,0.0
3663,440516371.777423,0.15944724953494552,0.0
3664,440515772.7889669,0.1594048884165781,0.0
3665,440515174.41805476,0.1593625498007968,0.0
3666,440514576.66403854,0.15932023366967604,0.0
3667,440513979.5262709,0.15927794000530926,0.0
3668,440513383.0041057,0.1592356687898089,0.0
3669,440512787.09689677,0.15919342000530645,0.0
3670,440512191.803999,0.15915119363395225,0.0
3671,440511597.124768,0.15910898965791567,0.0
3672,440511003.0585601,0.15906680805938495,0.0
3673,440510409.6047323,0.15902464882056716,0.0
3674,440509816.7626421,0.1589825119236884,0.0
3675,440509224.5316478,0.15894039735099338,0.0
3676,440508632.91110855,0.15889830508474578,0.0
3677,440508041.9003841,0.15885623510722793,0.0
3678,440507451.4988348,0.15881418740074113,0.0
3679,440506861.7058218,0.15877216194760518,0.0
3680,440506272.5207069,0.15873015873015872,0.0
3681,440505683.9428525,0.15868817773075905,0.0
3682,440505095.9716218,0.15864621893178213,0.0
3683,440504508.60637885,0.15860428231562254,0.0
3684,440503921.846488,0.15856236786469344,0.0
3685,440503335.69131446,0.15852047556142668,0.0
3686,440502750.1402243,0.15847860538827258,0.0
3687,440502165.19258404,0.15843675732770005,0.0
3688,440501580.8477611,0.1583949313621964,0.0
3689,440500997.1051232,0.1583531274742676,0.0
3690,440500413.96403915,0.158311345646438,0.0
3691,440499831.4238783,0.1582695858612503,0.0
3692,440499249.48401076,0.1582278481012658,0.0
3693,440498668.1438068,0.15818613234906406,0.0
3694,440498087.4026384,0.15814443858724303,0.0
3695,440497507.25987726,0.15810276679841895,0.0
3696,440496927.7148961,0.15806111696522654,0.0
3697,440496348.7670683,0.15801948907031868,0.0
3698,440495770.41576815,0.15797788309636648,0.0
3699,440495192.66037023,0.1579362990260595,0.0
3700,440494615.50025016,0.15789473684210525,0.0
3701,440494038.9347838,0.15785319652722968,0.0
3702,440493462.9633482,0.15781167806417673,0.0
3703,440492887.5853206,0.15777018143570865,0.0
3704,440492312.80007905,0.15772870662460567,0.0
3705,440491738.60700256,0.1576872536136662,0.0
3706,440491165.0054706,0.15764582238570676,0.0
3707,440490591.9948631,0.15760441292356187,0.0
3708,440490019.57456106,0.15756302521008403,0.0
3709,440489447.74394584,0.15752165922814385,0.0
3710,440488876.5023996,0.15748031496062992,0.0
3711,440488305.84930503,0.1574389923904487,0.0
3712,440487735.7840458,0.15739769150052466,0.0
3713,440487166.3060059,0.15735641227380015,0.0
3714,440486597.41457015,0.15731515469323545,0.0
3715,440486029.1091242,0.15727391874180865,0.0
3716,440485461.38905376,0.15723270440251572,0.0
3717,440484894.253746,0.15719151165837045,0.0
3718,440484327.70258814,0.1571503404924044,0.0
3719,440483761.7349683,0.15710919088766695,0.0
3720,440483196.3502752,0.15706806282722513,0.0
3721,440482631.5478985,0.15702695629416383,0.0
3722,440482067.3272281,0.15698587127158556,0.0
3723,440481503.68765485,0.1569448077426105,0.0
3724,440480940.62856984,0.15690376569037656,0.0
3725,440480378.14936537,0.1568627450980392,0.0
3726,440479816.2494342,0.15682174594877157,0.0
3727,440479254.9281693,0.15678076822576428,0.0
3728,440478694.1849652,0.1567398119122257,0.0
3729,440478134.01921636,0.15669887699138157,0.0
3730,440477574.43031794,0.15665796344647517,0.0
3731,440477015.41766584,0.1566170712607674,0.0
3732,440476456.980657,0.15657620041753653,0.0
3733,440475899.1186885,0.15653535090007828,0.0
3734,440475341.83115816,0.15649452269170577,0.0
3735,440474785.1174648,0.15645371577574968,0.0
3736,440474228.9770073,0.15641293013555788,0.0
3737,440473673.4091858,0.15637216575449572,0.0
3738,440473118.4134007,0.1563314226159458,0.0
3739,440472563.9890531,0.15629070070330814,0.0
3740,440472010.13554466,0.15625,0.0
3741,440471456.8522782,0.15620932048945585,0.0
3742,440470904.1386564,0.15616866215512754,0.0
3743,440470351.9940832,0.156128024980484,0.0
3744,440469800.4179629,0.15608740894901146,0.0
3745,440469249.4097005,0.15604681404421325,0.0
3746,440468698.9687017,0.15600624024961,0.0
3747,440468149.0943726,0.1559656875487393,0.0
3748,440467599.7861203,0.1559251559251559,0.0
3749,440467051.04335225,0.1558846453624318,0.0
3750,440466502.8654766,0.15584415584415584,0.0
3751,440465955.2519024,0.15580368735393405,0.0
3752,440465408.2020389,0.1557632398753894,0.0
3753,440464861.71529645,0.15572281339216196,0.0
3754,440464315.7910854,0.15568240788790866,0.0
3755,440463770.42881733,0.15564202334630348,0.0
3756,440463225.6279044,0.15560165975103735,0.0
3757,440462681.38775885,0.155561317085818,0.0
3758,440462137.7077944,0.15552099533437014,0.0
3759,440461594.5874246,0.15548069448043533,0.0
3760,440461052.02606416,0.15544041450777202,0.0
3761,440460510.0231281,0.1554001554001554,0.0
3762,440459968.5780323,0.15535991714137753,0.0
3763,440459427.6901931,0.1553196997152472,0.0
3764,440458887.3590277,0.15527950310559005,0.0
3765,440458347.58395356,0.1552393272962484,0.0
3766,440457808.36438906,0.1551991722710812,0.0
3767,440457269.6997531,0.1551590380139643,0.0
3768,440456731.58946514,0.15511892450879008,0.0
3769,440456194.03294563,0.15507883173946757,0.0
3770,440455657.029615,0.15503875968992248,0.0
3771,440455120.5788949,0.15499870834409712,0.0
3772,440454584.6802073,0.15495867768595042,0.0
3773,440454049.33297473,0.15491866769945778,0.0
3774,440453514.5366205,0.15487867836861124,0.0
3775,440452980.2905687,0.15483870967741936,0.0
3776,440452446.59424365,0.15479876160990713,0.0
3777,440451913.4470706,0.15475883415011607,0.0
3778,440451380.8484751,0.15471892728210418,0.0
3779,440450848.7978838,0.15467904098994587,0.0
3780,440450317.2947233,0.15463917525773194,0.0
3781,440449786.33842146,0.1545993300695697,0.0
3782,440449255.92840654,0.1545595054095827,0.0
3783,440448726.06410706,0.1545197012619109,0.0
3784,440448196.7449528,0.1544799176107106,0.0
3785,440447667.9703736,0.15444015444015444,0.0
3786,440447139.73980004,0.15440041173443128,0.0
3787,440446612.0526636,0.15436068947774634,0.0
3788,440446084.9083962,0.15432098765432098,0.0
3789,440445558.30643004,0.1542813062483929,0.0
3790,440445032.24619836,0.15424164524421594,0.0
3791,440444506.727135,0.15420200462606012,0.0
3792,440443981.7486741,0.1541623843782117,0.0
3793,440443457.3102506,0.15412278448497302,0.0
3794,440442933.4113001,0.15408320493066258,0.0
3795,440442410.05125874,0.15404364569961487,0.0
3796,440441887.22956324,0.1540041067761807,0.0
3797,440441364.94565094,0.15396458814472672,0.0
3798,440440843.19895965,0.1539250897896357,0.0
3799,440440321.9889282,0.15388561169530648,0.0
3800,440439801.31499535,0.15384615384615385,0.0
3801,440439281.17660123,0.15380671622660858,0.0
3802,440438761.573186,0.15376729882111737,0.0
3803,440438242.5041908,0.15372790161414296,0.0
3804,440437723.96905684,0.15368852459016394,0.0
3805,440437205.9672266,0.15364916773367476,0.0
3806,440436688.4981428,0.15360983102918585,0.0
3807,440436171.5612485,0.15357051446122344,0.0
3808,440435655.155988,0.1535312180143296,0.0
3809,440435139.28180546,0.15349194167306215,0.0
3810,440434623.9381463,0.1534526854219949,0.0
3811,440434109.1244562,0.1534134492457172,0.0
3812,440433594.8401816,0.15337423312883436,0.0
3813,440433081.0847692,0.15333503705596727,0.0
3814,440432567.8576666,0.1532958610117527,0.0
3815,440432055.15832204,0.15325670498084293,0.0
3816,440431542.9861838,0.153217568947906,0.0
3817,440431031.3407017,0.15317845289762572,0.0
3818,440430520.22132516,0.15313935681470137,0.0
3819,440430009.62750506,0.15310028068384793,0.0
3820,440429499.55869204,0.1530612244897959,0.0
3821,440428990.0143381,0.1530221882172915,0.0
3822,440428480.99389535,0.1529831718510964,0.0
3823,440427972.4968164,0.15294417537598776,0.0
3824,440427464.52255505,0.1529051987767584,0.0
3825,440426957.0705648,0.15286624203821655,0.0
3826,440426450.1403008,0.15282730514518594,0.0
3827,440425943.7312177,0.15278838808250572,0.0
3828,440425437.8427715,0.15274949083503053,0.0
3829,440424932.4744184,0.15271061338763045,0.0
3830,440424427.6256155,0.15267175572519082,0.0
3831,440423923.29582,0.15263291783261257,0.0
3832,440423419.4844902,0.1525940996948118,0.0
3833,440422916.1910847,0.15255530129672007,0.0
3834,440422413.4150627,0.1525165226232842,0.0
3835,440421911.1558841,0.15247776365946633,0.0
3836,440421409.413009,0.1524390243902439,0.0
3837,440420908.1858988,0.15240030480060962,0.0
3838,440420407.47401476,0.15236160487557135,0.0
3839,440419907.27681893,0.15232292460015232,0.0
3840,440419407.59377426,0.15228426395939088,0.0
3841,440418908.42434376,0.1522456229383405,0.0
3842,440418409.7679915,0.15220700152207,0.0
3843,440417911.62418175,0.1521683996956632,0.0
3844,440417413.9923796,0.15212981744421908,0.0
3845,440416916.8720504,0.1520912547528517,0.0
3846,440416420.2626606,0.15205271160669032,0.0
3847,440415924.1636766,0.15201418799087915,0.0
3848,440415428.57456607,0.1519756838905775,0.0
3849,440414933.49479645,0.15193719929095972,0.0
3850,440414438.92383635,0.1518987341772152,0.0
3851,440413944.8611546,0.15186028853454822,0.0
3852,440413451.3062209,0.15182186234817813,0.0
3853,440412958.25850564,0.15178345560333922,0.0
3854,440412465.71747893,0.15174506828528073,0.0
3855,440411973.6826125,0.15170670037926673,0.0
3856,440411482.1533779,0.15166835187057634,0.0
3857,440410991.1292476,0.1516300227445034,0.0
3858,440410500.6096945,0.15159171298635676,0.0
3859,440410010.5941921,0.15155342258145996,0.0
3860,440409521.0822146,0.15151515151515152,0.0
3861,440409032.07323647,0.15147689977278464,0.0
3862,440408543.5667331,0.1514386673397274,0.0
3863,440408055.56218016,0.15140045420136258,0.0
3864,440407568.05905396,0.15136226034308778,0.0
3865,440407081.0568314,0.15132408575031525,0.0
3866,440406594.55498993,0.151285930408472,0.0
3867,440406108.5530074,0.15124779430299976,0.0
3868,440405623.0503626,0.15120967741935484,0.0
3869,440405138.0465345,0.15117157974300832,0.0
3870,440404653.5410028,0.15113350125944583,0.0
3871,440404169.5332478,0.15109544195416771,0.0
3872,440403686.0227502,0.1510574018126888,0.0
3873,440403203.00899136,0.15101938082053862,0.0
3874,440402720.4914531,0.1509813789632612,0.0
3875,440402238.4696179,0.1509433962264151,0.0
3876,440401756.9429689,0.15090543259557346,0.0
3877,440401275.91098964,0.15086748805632386,0.0
3878,440400795.37316406,0.15082956259426847,0.0
3879,440400315.3289767,0.15079165619502388,0.0
3880,440399835.7779131,0.1507537688442211,0.0
3881,440399356.7194588,0.15071590052750564,0.0
3882,440398878.1531002,0.15067805123053743,0.0
3883,440398400.07832414,0.1506402209389907,0.0
3884,440397922.49461794,0.1506024096385542,0.0
3885,440397445.40146965,0.15056461731493098,0.0
3886,440396968.7983676,0.15052684395383845,0.0
3887,440396492.6848012,0.1504890895410083,0.0
3888,440396017.0602597,0.15045135406218654,0.0
3889,440395541.9242332,0.1504136375031336,0.0
3890,440395067.27621263,0.15037593984962405,0.0
3891,440394593.115689,0.15033826108744675,0.0
3892,440394119.4421541,0.1503006012024048,0.0
3893,440393646.2551004,0.15026296018031554,0.0
3894,440393173.5540206,0.15022533800701052,0.0
3895,440392701.3384082,0.1501877346683354,0.0
3896,440392229.6077569,0.15015015015015015,0.0
3897,440391758.3615615,0.15011258443832876,0.0
3898,440391287.5993168,0.15007503751875936,0.0
3899,440390817.3205184,0.15003750937734434,0.0
3900,440390347.52466226,0.15,0.0
3901,440389878.2112453,0.14996250937265684,0.0
3902,440389409.3797645,0.14992503748125935,0.0
3903,440388941.02971745,0.14988758431176616,0.0
3904,440388473.16060257,0.14985014985014986,0.0
3905,440388005.77191854,0.14981273408239698,0.0
3906,440387538.86316466,0.14977533699450823,0.0
3907,440387072.433841,0.14973795857249814,0.0
3908,440386606.48344755,0.14970059880239522,0.0
3909,440386141.0114855,0.14966325767024194,0.0
3910,440385676.01745623,0.14962593516209477,0.0
3911,440385211.50086164,0.14958863126402394,0.0
3912,440384747.46120423,0.14955134596211367,0.0
3913,440384283.8979872,0.149514079242462,0.0
3914,440383820.8107139,0.14947683109118087,0.0
3915,440383358.1988886,0.14943960149439603,0.0
3916,440382896.0620157,0.149402390438247,0.0
3917,440382434.3996007,0.14936519790888722,0.0
3918,440381973.2111489,0.1493280238924838,0.0
3919,440381512.4961667,0.1492908683752177,0.0
3920,440381052.25416094,0.14925373134328357,0.0
3921,440380592.4846387,0.14921661278288983,0.0
3922,440380133.1871077,0.14917951268025859,0.0
3923,440379674.3610765,0.14914243102162564,0.0
3924,440379216.0060536,0.14910536779324055,0.0
3925,440378758.1215487,0.14906832298136646,0.0
3926,440378300.7070716,0.14903129657228018,0.0
3927,440377843.76213247,0.14899428855227215,0.0
3928,440377387.28624254,0.14895729890764647,0.0
3929,440376931.278913,0.14892032762472077,0.0
3930,440376475.739656,0.1488833746898263,0.0
3931,440376020.6679839,0.14884644008930786,0.0
3932,440375566.0634098,0.1488095238095238,0.0
3933,440375111.9254472,0.14877262583684603,0.0
3934,440374658.2536101,0.1487357461576599,0.0
3935,440374205.0474131,0.14869888475836432,0.0
3936,440373752.3063713,0.14866204162537167,0.0
3937,440373300.0300003,0.14862521674510776,0.0
3938,440372848.2178162,0.1485884101040119,0.0
3939,440372396.86933553,0.14855162168853678,0.0
3940,440371945.9840756,0.1485148514851485,0.0
3941,440371495.56155384,0.14847809948032664,0.0
3942,440371045.6012887,0.14844136566056407,0.0
3943,440370596.1027987,0.14840465001236705,0.0
3944,440370147.06560296,0.1483679525222552,0.0
3945,440369698.48922133,0.14833127317676142,0.0
3946,440369250.3731741,0.14829461196243202,0.0
3947,440368802.71698177,0.14825796886582654,0.0
3948,440368355.5201656,0.14822134387351776,0.0
3949,440367908.7822477,0.14818473697209186,0.0
3950,440367462.50275004,0.14814814814814814,0.0
3951,440367016.68119526,0.1481115773882992,0.0
3952,440366571.3171069,0.14807502467917077,0.0
3953,440366126.4100086,0.1480384900074019,0.0
3954,440365681.95942485,0.1480019733596448,0.0
3955,440365237.96488017,0.14796547472256472,0.0
3956,440364794.4259001,0.14792899408284022,0.0
3957,440364351.34201026,0.14789253142716294,0.0
3958,440363908.7127371,0.14785608674223757,0.0
3959,440363466.5376074,0.14781966001478195,0.0
3960,440363024.8161485,0.14778325123152708,0.0
3961,440362583.5478882,0.14774686037921694,0.0
3962,440362142.7323549,0.14771048744460857,0.0
3963,440361702.3690772,0.14767413241447205,0.0
3964,440361262.4575847,0.14763779527559054,0.0
3965,440360822.99740714,0.14760147601476015,0.0
3966,440360383.98807484,0.14756517461878996,0.0
3967,440359945.42911863,0.1475288910745021,0.0
3968,440359507.32006997,0.14749262536873156,0.0
3969,440359069.6604604,0.14745637748832638,0.0
3970,440358632.44982266,0.14742014742014742,0.0
3971,440358195.68768924,0.14738393515106854,0.0
3972,440357759.37359357,0.14734774066797643,0.0
3973,440357323.5070695,0.14731156395777067,0.0
3974,440356888.0876513,0.14727540500736377,0.0
3975,440356453.1148738,0.147239263803681,0.0
3976,440356018.58827233,0.14720314033366047,0.0
3977,440355584.5073827,0.14716703458425312,0.0
3978,440355150.8717412,0.14713094654242276,0.0
3979,440354717.68088466,0.14709487619514588,0.0
3980,440354284.93435013,0.14705882352941174,0.0
3981,440353852.6316757,0.14702278853222248,0.0
3982,440353420.7723995,0.14698677119059284,0.0
3983,440352989.35606027,0.14695077149155034,0.0
3984,440352558.38219714,0.14691478942213515,0.0
3985,440352127.8503501,0.14687882496940025,0.0
3986,440351697.76005924,0.14684287812041116,0.0
3987,440351268.11086535,0.14680694886224616,0.0
3988,440350838.90230954,0.14677103718199608,0.0
3989,440350410.1339336,0.1467351430667645,0.0
3990,440349981.80527943,0.1466992665036675,0.0
3991,440349553.91589016,0.14666340747983378,0.0
3992,440349126.4653086,0.14662756598240467,0.0
3993,440348699.45307845,0.1465917419985341,0.0
3994,440348272.87874395,0.14655593551538837,0.0
3995,440347846.7418496,0.1465201465201465,0.0
3996,440347421.04194033,0.146484375,0.0
3997,440346995.77856207,0.1464486209421528,0.0
3998,440346570.9512608,0.14641288433382135,0.0
3999,440346146.5595828,0.14637716516223467,0.0
4000,440345722.6030754,0.14634146341463414,0.0
4001,440345299.08128583,0.1463057790782736,0.0
4002,440344875.99376225,0.1462701121404193,0.0
4003,440344453.3400532,0.14623446258835,0.0
4004,440344031.11970735,0.14619883040935672,0.0
4005,440343609.3322743,0.14616321559074297,0.0
4006,440343187.97730404,0.14612761811982464,0.0
4007,440342767.0543468,0.14609203798392986,0.0
4008,440342346.5629535,0.1460564751703992,0.0
4009,440341926.5026754,0.14602092966658553,0.0
4010,440341506.87306446,0.145985401459854,0.0
4011,440341087.6736728,0.1459498905375821,0.0
4012,440340668.90405333,0.14591439688715954,0.0
4013,440340250.56375915,0.14587892049598833,0.0
4014,440339832.65234417,0.14584346135148274,0.0
4015,440339415.16936237,0.14580801944106928,0.0
4016,440338998.1143686,0.14577259475218657,0.0
4017,440338581.4869177,0.14573718727228563,0.0
4018,440338165.28656566,0.14570179698882954,0.0
4019,440337749.51286817,0.14566642388929352,0.0
4020,440337334.16538215,0.14563106796116504,0.0
4021,440336919.24366444,0.1455957291919437,0.0
4022,440336504.74727255,0.1455604075691412,0.0
4023,440336090.6757642,0.14552510308028133,0.0
4024,440335677.0286983,0.1454898157129001,0.0
4025,440335263.8056334,0.14545454545454545,0.0
4026,440334851.0061289,0.1454192922927775,0.0
4027,440334438.6297448,0.1453840562151684,0.0
4028,440334026.6760414,0.14534883720930233,0.0
4029,440333615.14457923,0.1453136352627755,0.0
4030,440333204.03491974,0.14527845036319612,0.0
4031,440332793.3466245,0.14524328249818444,0.0
4032,440332383.0792557,0.1452081316553727,0.0
4033,440331973.23237616,0.14517299782240503,0.0
4034,440331563.80554867,0.14513788098693758,0.0
4035,440331154.7983371,0.14510278113663844,0.0
4036,440330746.2103051,0.1450676982591876,0.0
4037,440330338.04101753,0.14503263234227703,0.0
4038,440329930.2900392,0.14499758337361043,0.0
4039,440329522.95693535,0.1449625513409036,0.0
4040,440329116.0412721,0.14492753623188406,0.0
4041,440328709.5426156,0.14489253803429122,0.0
4042,440328303.46053284,0.14485755673587639,0.0
4043,440327897.79459083,0.14482259232440262,0.0
4044,440327492.54435736,0.1447876447876448,0.0
4045,440327087.70940065,0.1447527141133896,0.0
4046,440326683.2892894,0.1447178002894356,0.0
4047,440326279.28359246,0.14468290330359296,0.0
4048,440325875.69187963,0.1446480231436837,0.0
4049,440325472.5137208,0.14461315979754158,0.0
4050,440325069.74868625,0.14457831325301204,0.0
4051,440324667.3963472,0.14454348349795232,0.0
4052,440324265.4562748,0.1445086705202312,0.0
4053,440323863.928041,0.14447387430772934,0.0
4054,440323462.81121784,0.14443909484833894,0.0
4055,440323062.1053783,0.1444043321299639,0.0
4056,440322661.8100954,0.14436958614051973,0.0
4057,440322261.92494303,0.1443348568679336,0.0
4058,440321862.4494949,0.14430014430014432,0.0
4059,440321463.38332576,0.14426544842510217,0.0
4060,440321064.72601056,0.14423076923076922,0.0
4061,440320666.4771248,0.14419610670511895,0.0
4062,440320268.63624424,0.14416146083613648,0.0
4063,440319871.2029453,0.14412683161181838,0.0
4064,440319474.17680484,0.1440922190201729,0.0
4065,440319077.5573998,0.14405762304921968,0.0
4066,440318681.3443082,0.1440230436869899,0.0
4067,440318285.537108,0.14398848092152627,0.0
4068,440317890.1353779,0.14395393474088292,0.0
